id,listing_date,neighborhood,price,sqm,rooms,bedrooms,bathrooms,floor,elevator,furnishing,heating,energy_class,year_built,nearest_metro,condo_fees,deposit_months,contract_type,description
ML-2025-00139,2024-10-16,Porta Garibaldi,2000,77,3,2,1,4,True,unfurnished,autonomous,B,2015.0,M5,130.0,3,4+4,"Two-bedroom, recently built, with elevator, near metro M5."
ML-2025-00586,2024-12-16,Navigli,1250,53,1,1,1,3th,False,partly furnished,central,E,1900.0,M2,270.0,2,4+4,"Apartment, in historic building, near metro M2."
ML-2025-02285,02/11/2025,Porta Romana,1550,71,4,3,2,3th,False,Unfurnished,central,F,1969.0,M3,260.0,1,student,"Apartment, near metro M3."
ML-2025-00324,2024-12-10,Isola,2050,80,3,2,2,2th,True,furnished,autonomous,E,1933.0,M5,180.0,1,temporary,"Two-bedroom, in historic building, with elevator, near metro M5."
ML-2025-01921,2024-10-23,Lambrate,€ 550,31,1,1,1,GF,True,partly furnished,centr.,C,2013.0,M2,,1,student,"Studio, recently built, with elevator, near metro M2."
ML-2025-00796,2025-03-30,QUARTO OGGIARO,500,49,2,1,1,4,True,unfurnished,central,,1984.0,M3,110.0,3,4+4,
ML-2025-00522,01/19/2025,Tortona,1200,49,2,1,1,1,True,furnished,central,,1987.0,M2,,3,3+2,"One-bedroom, with elevator, near metro M2."
ML-2025-01805,02/26/2025,Porta Garibaldi,1200,45,2,1,1,2,True,furnished, autonomous,F,1982.0,M5,130.0,3,4+4,"One-bedroom, with elevator, near metro M5."
ML-2025-02273,3 December 2024,Città Studi,700,35,3,2,1,2th,True,furnished,autonomous,G,1941.0,M2,190.0,3,4+4,"Studio, in historic building, with elevator, near metro M2."
ML-2025-01085,27/02/2025,Corvetto,€ 1350,106 sqm,4,3,2,2th,False,FURNISHED,central,F,,M3,,1,student,"Large apartment, in historic building, near metro M3."
ML-2025-01564,28/03/2025,Isola,900,41,3,2,1,3,False,partly furnished,central,F,,M5,210.0,3,4+4,"Two-bedroom, in historic building, near metro M5."
ML-2025-01941,2024-10-25,Quadrilatero,5950,130,5,4,2,6,True,furnished,central,,1981.0,M1,70.0,1,temporary,"Large apartment, with elevator, near metro M1."
ML-2025-00876,2025-03-28,Porta Romana,3100,127,4,3,2,2,False,FURNISHED,AUTONOMOUS,F,1927.0,M3,170.0,2,4+4,"Large apartment, in historic building, near metro M3."
ML-2025-00527,2025-01-17,NoLo,1350,67,2,1,1,5,True,UNFURNISHED,auto.,D,2003.0,M2,90.0,3,3+2,"One-bedroom, with elevator, near metro M2."
ML-2025-01244,17/12/2024,Quarto Oggiaro,450,50,3,2,1,5th,True,unfurnished,central,C,2012.0,,200.0,3,4+4,
ML-2025-01589,28/11/2024,NoLo,1000,53,2,1,1,1st,True,partly furnished,autonomous,,2003.0,M1,80.0,1,student,"One-bedroom, with elevator, near metro M1."
ML-2025-00850,09/02/2025,Zone Sempione,1000,51,1,1,1,3,False,PARTLY,heat pump,F,,M1,290.0,3,4+4,"Apartment, in historic building, near metro M1."
ML-2025-00394,2025-02-01,Affori,900,74,3,2,2,2,True,unfurnished,autonomous,A2,2018.0,M3,230.0,2,4+4,"Two-bedroom, recently built, with elevator, near metro M3."
ML-2025-00170,20/11/2024,Sempione,1150,67,3,2,2,2,True,partly furnished,autonomous,G,,M5,180.0,2,3+2,"Two-bedroom, in historic building, with elevator, near metro M5."
ML-2025-00344,2024-11-19,NoLo,4250,231,5,4,2,5,True,furnished,central,,1909.0,M1,210.0,3,4+4,"Large apartment, in historic building, with elevator, near metro M1."
ML-2025-01428,2025-02-24,Corvetto,€ 850,70 sqm,3,2,1,ground floor,False,partly furnished,heat pump,G,1952.0,M3,,1,temporary,"Two-bedroom, near metro M3."
ML-2025-00829,03/01/2025,De Angeli,1250,84,5,4,2,first,False,unfurnished,autonomous ,G,1953.0,M1,220.0,1,student,"Apartment, near metro M1."
ML-2025-00601,2025-01-28,Magenta,1050,46,2,1,1,6,True,empty,autonomous,,1991.0,M2,70.0,1,student,"One-bedroom, with elevator, near metro M2."
ML-2025-02102,02/06/2025,Bocconi,1650,75,2,1,2,2,False,furnished,autonomous,,1934.0,M3,140.0,3,4+4,"One-bedroom, in historic building, near metro M3."
ML-2025-02359,18/12/2024,Bocconi,1500,66,3,2,1,1,True,unfurnished, autonomous,B,2010.0,M3,140.0,2,3+2,"Two-bedroom, with elevator, near metro M3."
ML-2025-01445,2025-01-05,Quarto Oggiaro,950,87,4,3,2,7th,True,furnished,central,C,2008.0,M3,90.0,3,4+4,"Apartment, with elevator, near metro M3."
ML-2025-00805,15/10/2024,NoLo,1150,65,4,3,2,3,False,partly furn.,central,G,1906.0,M1,220.0,1,temporary,"Apartment, in historic building, near metro M1."
ML-2025-01417,2025-03-08,Brera,2500,81,4,4,1,1,False,furnished,autonomous ,,1940.0,M3,170.0,1,temporary,"Apartment, in historic building, near metro M3."
ML-2025-01216,2025-02-09,Navigli,1050,54,2,2,1,1,False,partly,Central,F,1967.0,M2,180.0,2,3+2,"One-bedroom, near metro M2."
ML-2025-00361,2025-01-10,Tortona,1500,80,4,4,2,3,True,unfurnished,central,,1960.0,M2,280.0,3,4+4,"Apartment, with elevator, near metro M2."
ML-2025-02001,2025-03-24,Isola,1600,68,4,3,2,6,True,unfurnished,AUTONOMOUS,,1998.0,M5,160.0,2,4+4,"Apartment, with elevator, near metro M5."
ML-2025-02269,2024-10-23,Navigli,900,35,1,1,1,3th,True,PARTLY,central,A2,2017.0,M2,160.0,2,4+4,"Studio, recently built, with elevator, near metro M2."
ML-2025-00611,29/10/2024,Brera,2350,59,2,1,1,1,False,furn.,central,E,1910.0,M3,190.0,2,4+4,"One-bedroom, in historic building, near metro M3."
ML-2025-00661,2025-01-15,Porta Garibaldi,1600,68,3,2,2,1,False,partly furnished,autonomous,,1952.0,M2,280.0,2,4+4,"Two-bedroom, near metro M2."
ML-2025-00020,10/02/2025,Isola,900,38,2,1,1,1,True,furnished,central,D,1985.0,M5,60.0,2,3+2,"Studio, with elevator, near metro M5."
ML-2025-01346,28/11/2024,NoLo,1800,77,3,2,1,first,True,FURNISHED,autonomous,C,2011.0,M1,220.0,3,4+4,"Two-bedroom, recently built, with elevator, near metro M1."
ML-2025-01308,12/08/2024,Greco,1250,86,3,2,2,5th,True,partly furnished, autonomous,G,1922.0,M1,270.0,2,4+4,"Two-bedroom, in historic building, with elevator, near metro M1."
ML-2025-00184,2024-12-04,Baggio,1600,121,5,4,2,3th,True,furnished,autonomous,E,1999.0,,70.0,2,4+4,"Large apartment, with elevator."
ML-2025-00312,2024-10-19,Porta Venezia,1850,67,2,2,1,2,True,partly furnished,central,E,1990.0,M1,60.0,2,3+2,"One-bedroom, with elevator, near metro M1."
ML-2025-02239,2025-02-16,Porta Venezia,1450,73,2,1,2,4,True,partly furnished,CENTR.,,1920.0,M1,100.0,1,temporary,"One-bedroom, in historic building, with elevator, near metro M1."
ML-2025-00963,04/02/2025,Navigli,1650,69,2,1,2,1,True,partly,heat pump,,1987.0,M2,220.0,3,4+4,"One-bedroom, with elevator, near metro M2."
ML-2025-00194,29/03/2025,BICOCCA,700,52,3,2,1,5th,True,unfurnished,autonomous,G,1926.0,M5,320.0,2,4+4,"Two-bedroom, in historic building, with elevator, near metro M5."
ML-2025-02240,2025-03-30,Navigli,1000,43,2,1,1,5th,True,furnished,autonomous,E,2002.0,M2,60.0,2,4+4,"One-bedroom, with elevator, near metro M2."
ML-2025-01028,12/03/2025,Quarto Oggiaro,1900,174,5,4,2,1,False,partly furnished,autonomous,F,1957.0,,120.0,2,4+4,
ML-2025-00798,13/01/2025,Bocconi,2500,85,4,3,2,4th,True,PARTLY,autonomous,D,1993.0,M3,130.0,1,student,"Apartment, with elevator, near metro M3."
ML-2025-01920,06/12/2024,NoLo,1350,71,3,2,1,4,True,Furnished,autonomous,D,2013.0,M1,160.0,3,3+2,"Two-bedroom, recently built, with elevator, near metro M1."
ML-2025-00635,2025-03-28,Porta Venezia,1450,52,2,1,1,6,True,partly furnished,autonomous ,,2002.0,M1,100.0,3,3+2,"One-bedroom, with elevator, near metro M1."
ML-2025-02330,2024-11-16,Brera,2150,56,3,2,1,3,False,furnished,autonomous,E,1937.0,M2,230.0,2,4+4,"Two-bedroom, in historic building, near metro M2."
ML-2025-01969,24/02/2025,Porta Garibaldi,2350,87,4,4,2,7th,True,furnished,autonomous,C,2007.0,M2,,2,4+4,"Apartment, with elevator, near metro M2."
ML-2025-01677,2024-10-29,Porta Venezia,1450,63,3,2,1,2th,False,PARTLY,autonomous,G,1901.0,M1,250.0,1,temporary,"Two-bedroom, in historic building, near metro M1."
ML-2025-00065,03/01/2025,Isola,3600,137,5,4,2,6,True,furnished,autonomous,E,1992.0,M5,140.0,2,4+4,"Large apartment, with elevator, near metro M5."
ML-2025-00996,20/12/2024,Porta Venezia,1150,60,2,1,2,G,False,unfurnished,autonomous,G,1953.0,M1,230.0,3,4+4,
ML-2025-00602,12/08/2024,Isola,1900,73,4,3,1,7,True,partly furnished,central,,1991.0,M5,150.0,1,student,"Apartment, with elevator, near metro M5."
ML-2025-02399,2024-10-26,Bicocca,1350,75,3,2,2,8,True,Furnished,autonomous,F,1986.0,M5,240.0,2,3+2,"Two-bedroom, with elevator, near metro M5."
ML-2025-01163,03/10/2025,Porta Garibaldi,1700,63,4,3,2,4,True,furnished,central,,1980.0,M5,100.0,1,temporary,"Apartment, with elevator, near metro M5."
ML-2025-01961,2025-02-16,Porta Romana,1450,58,4,3,1,first,True,Furnished,AUTONOMOUS,,1985.0,M3,160.0,3,4+4,"Apartment, with elevator, near metro M3."
ML-2025-00298,2025-02-22,Navigli,1350,72,3,2,1,2th,True,unfurnished,autonomous,,1914.0,M2,320.0,3,4+4,"Two-bedroom, in historic building, with elevator, near metro M2."
ML-2025-00952,26 December 2024,Lambrate,1400,90,4,3,1,6th,True,partly furnished,central,D,1999.0,M2,140.0,3,4+4,"Apartment, with elevator, near metro M2."
ML-2025-01595,06/03/2025,De Angeli,1700,86,4,3,1,first,False,furnished,autonomous,G,,M1,110.0,2,3+2,"Apartment, in historic building, near metro M1."
ML-2025-01363,2025-01-12,Bicocca,1850,103,3,2,1,2,True,furnished,autonomous,E,1980.0,M5,90.0,3,4+4,"Large apartment, with elevator, near metro M5."
ML-2025-00999,2025-02-02,Corvetto,700,47,3,2,1,3th,True,furnished,autonomous,,1934.0,M3,140.0,2,3+2,"Two-bedroom, in historic building, with elevator, near metro M3."
ML-2025-02388,26/01/2025,Sempione,1050,53,1,1,1,2,True,furn.,central,,1945.0,,320.0,1,student,"Apartment, in historic building, with elevator, near metro M5."
ML-2025-02030,2024-12-07,Bicocca,950,55,3,2,1,8,True,unfurnished,autonomous,C,2008.0,M5,70.0,3,4+4,"Two-bedroom, with elevator, near metro M5."
ML-2025-01610,2025-01-20,Bocconi,2350,112,5,4,2,3,False,unfurnished,central,F,1935.0,M3,110.0,2,3+2,"Large apartment, in historic building, near metro M3."
ML-2025-00747,2025-03-08,Tortona,1100,57,3,2,1,2,True,FURNISHED,heat pump,F,1985.0,M2,120.0,1,student,"Two-bedroom, with elevator, near metro M2."
ML-2025-01166,1 January 2025,Greco,1450,112,5,4,2,4th,True,partly furnished,autonomous,G,1925.0,M1,280.0,2,3+2,"Large apartment, in historic building, with elevator, near metro M1."
ML-2025-00323,2025-01-30,Lambrate,900,55,3,3,1,2,False,furnished,central,,1962.0,M2,320.0,2,3+2,"Two-bedroom, near metro M2."
ML-2025-00319,2024-10-22,Porta Romana,800,33,1,1,1,6th,True,furnished,autonomous,,2000.0,M3,170.0,3,3+2,"Studio, with elevator, near metro M3."
ML-2025-01922,2025-03-05,Centro Storico,1400,46,2,2,1,first,False,unfurnished,autonomous,E,1928.0,M3,80.0,3,4+4,"One-bedroom, in historic building, near metro M3."
ML-2025-00165,2025-01-23,Porta Venezia,1150,41,2,1,1,5th,True,furnished,autonomous,G,1956.0,M1,140.0,3,4+4,"One-bedroom, with elevator, near metro M1."
ML-2025-00600,2024-12-09,Brera,1900,69,3,2,2,4,True,empty,heat pump,,1938.0,M2,250.0,2,4+4,"Two-bedroom, in historic building, with elevator, near metro M2."
ML-2025-00818,01/01/2025,NoLo,1100,80,4,3,1,1,False,unfurnished,autonomous,G,1905.0,M1,270.0,3,4+4,
ML-2025-01142,23/12/2024,Porta Garibaldi,3000,102,4,3,2,3,True,furnished,autonomous,F,1947.0,M2,170.0,2,4+4,"Large apartment, in historic building, with elevator, near metro M2."
ML-2025-02276,2024-11-09,Sempione,1050,58,3,2,1,4th,True,furnished,autonomous,G,,M1,250.0,2,4+4,"Two-bedroom, in historic building, with elevator, near metro M1."
ML-2025-01700,24/11/2024,Bocconi,1300,49,2,1,1,2,True,unfurnished,heat pump,C,1998.0,M3,210.0,2,4+4,"One-bedroom, with elevator, near metro M3."
ML-2025-01491,2025-03-13,Navigli,€ 1400,63 sqm,3,2,2,5,True,unfurnished,central,C,2010.0,M2,,3,4+4,
ML-2025-00279,2024-10-12,Lambrate,1600,69,2,1,2,7th,True,furnished,autonomous,A,2019.0,M2,120.0,3,3+2,"One-bedroom, recently built, with elevator, near metro M2."
ML-2025-02262,03/03/2025,Sempione,2400,106,4,3,2,3,False,partly furn.,auto.,E,,M1,160.0,3,4+4,"Large apartment, in historic building, near metro M1."
ML-2025-02332,2025-01-16,Quadrilatero,2450,61,4,3,2,3,False,furnished,AUTONOMOUS,,1958.0,M3,120.0,2,4+4,"Apartment, near metro M3."
ML-2025-01824,2024-10-27,Affori,800,53,2,1,1,3,True,furnished,central,A3,2021.0,M3,150.0,3,4+4,"One-bedroom, recently built, with elevator, near metro M3."
ML-2025-02138,2025-03-02,De Angeli,1300,68,3,2,1,8,True,unfurnished,autonomous,C,2008.0,M1,210.0,2,4+4,"Two-bedroom, with elevator, near metro M1."
ML-2025-01994,16/10/2024,Porta Romana,1000,52,1,1,1,2,True,UNFURNISHED,autonomous,F,,M3,290.0,2,4+4,"Apartment, in historic building, with elevator, near metro M3."
ML-2025-02496,2025-03-24,Città Studi,700,39,2,2,1,8,True,unfurnished,autonomous,F,1982.0,M2,120.0,1,student,"Studio, with elevator, near metro M2."
ML-2025-00010,23/02/2025,Lambrate,350,20,1,1,1,2,True,furnished,autonomous,F,1957.0,M2,310.0,2,4+4,"Studio, with elevator, near metro M2."
ML-2025-01041,2025-03-22,Bocconi,1350,56,3,2,1,1,True,unfurnished,central,C,2001.0,M3,70.0,1,temporary,"Two-bedroom, with elevator, near metro M3."
ML-2025-02000,03/01/2025,Isola,3250,142,4,3,2,4,True,partly furnished,autonomous,G,1938.0,M5,150.0,3,3+2,"Large apartment, in historic building, with elevator, near metro M5."
ML-2025-01170,14 November 2024,Isola,1200,65,4,3,1,8,True,unfurnished,central,,1992.0,M5,200.0,3,4+4,"Apartment, with elevator, near metro M5."
ML-2025-01033,2025-03-18,Navigli,1200,45,2,1,1,4,True,furnished,central,D,2003.0,M2,120.0,1,student,
ML-2025-00722,10/06/2024,Magenta,2350,89,5,4,1,5,True,furnished,central,E,1925.0,M1,200.0,3,4+4,"Apartment, in historic building, with elevator, near metro M1."
ML-2025-02492,2024-12-03,Navigli,1600,75,2,1,2,5th,True,partly furnished,central,F,1929.0,M2,280.0,3,4+4,"One-bedroom, in historic building, with elevator, near metro M2."
ML-2025-00883,2025-01-08,Centro Storico,1600,72,3,2,1,2,False,unfurnished,autonomous,G,1943.0,M1,120.0,2,4+4,"Two-bedroom, in historic building, near metro M1."
ML-2025-00822,12/13/2024,Centro Storico,1300,43,1,1,1,1,True,furnished,central,F,1980.0,M3,200.0,3,3+2,"Apartment, with elevator, near metro M3."
ML-2025-02423,13/11/2024,Affori,750,52,1,1,1,3,False,furn.,central,,1947.0,M3,210.0,3,4+4,"Apartment, in historic building, near metro M3."
ML-2025-02021,26/12/2024,Lorenteggio,3000,235,6,5,2,3th,True,furnished,heat pump,,1928.0,,320.0,2,3+2,"Large apartment, in historic building, with elevator."
ML-2025-00004,2025-01-02,Sempione,1400,69,3,2,2,4,True,partly furn.,autonomous,F,1911.0,M5,280.0,1,student,"Two-bedroom, in historic building, with elevator, near metro M5."
ML-2025-01019,02/21/2025,Corvetto,1000,74,3,2,2,5th,True,unfurnished,autonomous,E,1980.0,M3,,3,4+4,"Two-bedroom, with elevator, near metro M3."
ML-2025-00386,19/11/2024,Greco,650,47,2,1,1,ground,True,Unfurnished,autonomous,,1990.0,M1,70.0,2,3+2,"One-bedroom, with elevator, near metro M1."
ML-2025-00354,7 March 2025,Magenta,1700,78,3,3,2,1,True,unfurnished,central,D,2004.0,M1,210.0,2,4+4,"Two-bedroom, with elevator, near metro M1."
ML-2025-01904,2024-12-15,Brera,1250,49,3,2,1,4,True,UNFURNISHED,central,F,1971.0,M2,220.0,3,3+2,"Two-bedroom, with elevator, near metro M2."
ML-2025-01802,2025-01-11,De Angeli,2500,92,4,3,2,5,True,partly,central,A1,2016.0,,90.0,3,4+4,"Apartment, recently built, with elevator, near metro M1."
ML-2025-00706,2025-02-24,Lorenteggio,600,40,2,1,1,3,True,furnished,heat pump,A,2021.0,,110.0,3,3+2,"One-bedroom, recently built, with elevator."
ML-2025-00023,2025-01-30,Isola,2500,97,5,4,1,8,True,furnished,centr.,E,1988.0,M5,200.0,2,4+4,
ML-2025-01591,2024-10-08,Lambrate,1250,76,2,1,1,G,False,unfurnished,autonomous,D,1972.0,M2,200.0,2,3+2,"One-bedroom, near metro M2."
ML-2025-02110,05/03/2025,Lorenteggio,750,50,2,1,1,1,False,FURNISHED,Central,D,1973.0,,210.0,1,student,One-bedroom.
ML-2025-02484,01/11/2025,Porta Romana,1050,49,2,1,1,3th,False,furnished,CENTR.,,1942.0,M3,210.0,2,4+4,"One-bedroom, in historic building, near metro M3."
ML-2025-02075,2024-11-21,Baggio,750,82,3,2,2,3,False,unfurnished,central,F,1956.0,,70.0,2,4+4,Two-bedroom.
ML-2025-02171,16 October 2024,Lambrate,1400,102,5,5,1,4,True,partly furnished,central,,1955.0,M2,210.0,3,4+4,"Large apartment, with elevator, near metro M2."
ML-2025-01453,2024-11-02,Quarto Oggiaro,550,53,1,1,1,8th,True,unfurnished,autonomous,,2000.0,M3,120.0,3,4+4,
ML-2025-01165,2024-11-24,Magenta,800,31,1,1,1,3th,True,partly furnished,autonomous,A3,2017.0,M2,180.0,1,temporary,"Studio, recently built, with elevator, near metro M2."
ML-2025-01526,2024-12-10,Navigli,1800,87,4,4,1,3,False,furnished,autonomous,G,,M2,240.0,1,student,"Apartment, in historic building, near metro M2."
ML-2025-00091,2024-11-09,Porta Romana,1200,51,2,1,1,2,True,Furnished,autonomous,C,1995.0,M3,230.0,3,3+2,"One-bedroom, with elevator, near metro M3."
ML-2025-02248,2025-02-07,Quarto Oggiaro,550,42,2,1,1,6,True,partly furnished,heat pump,A2,2020.0,M3,50.0,2,4+4,"One-bedroom, recently built, with elevator, near metro M3."
ML-2025-01259,2024-11-04,Quadrilatero,€ 1800,43 sqm,2,1,1,7th,True,furnished,Autonomous,B,2017.0,M1,,2,3+2,"One-bedroom, recently built, with elevator, near metro M1."
ML-2025-02361,2024-11-19,Centro Storico,3250,108,3,2,1,1,False,unfurnished,autonomous,E,1907.0,M1,310.0,1,student,"Large apartment, in historic building, near metro M1."
ML-2025-00280,2024-12-22,Greco,1250,84,4,3,2,6,True,furnished,central,D,1994.0,M1,140.0,2,4+4,"Apartment, with elevator, near metro M1."
ML-2025-00083,20/03/2025,Porta Garibaldi,1450,47,2,1,1,1,True,partly furnished,central,A,2018.0,M5,60.0,1,temporary,"One-bedroom, recently built, with elevator, near metro M5."
ML-2025-02099,2024-12-04,Greco,1300,90,3,3,1,8,True,furnished,heat pump,F,1986.0,M1,180.0,2,4+4,
ML-2025-00114,2024-11-27,Greco,850,58,2,1,1,4th,True,furnished,autonomous,G,1920.0,M1,110.0,3,3+2,"One-bedroom, in historic building, with elevator, near metro M1."
ML-2025-00308,16/01/2025,Porta Garibaldi,1250,64,4,3,2,5th,True,partly furnished,autonomous,G,,M2,100.0,3,3+2,"Apartment, in historic building, with elevator, near metro M2."
ML-2025-02293,2024-11-03,Navigli,1750,73,3,2,2,2,False,partly furnished,central,D,1974.0,M2,250.0,2,4+4,
ML-2025-01907,18/11/2024,Lorenteggio,1200,70,3,2,1,2,True,furnished,Autonomous,E,1984.0,,120.0,3,4+4,"Two-bedroom, with elevator."
ML-2025-01822,4 February 2025,Porta Romana,850,41,2,1,1,2,False,unfurnished,central,F,1947.0,M3,240.0,2,4+4,"One-bedroom, in historic building, near metro M3."
ML-2025-01315,2024-11-24,NoLo,2050,106,4,3,2,2th,True,furnished,autonomous,,1986.0,M1,170.0,2,4+4,"Large apartment, with elevator, near metro M1."
ML-2025-01966,2024-12-14,Sempione,1650,80,4,4,2,6,True,furnished,central,,1993.0,M5,240.0,1,temporary,"Apartment, with elevator, near metro M5."
ML-2025-00067,2024-12-04,Porta Romana,1600,72,3,2,1,5th,True,furnished, autonomous,F,,M3,260.0,2,4+4,"Two-bedroom, in historic building, with elevator, near metro M3."
ML-2025-00078,12/17/2024,Porta Venezia,750,32,1,1,1,6,True,unfurnished,central,F,1980.0,M1,60.0,2,4+4,"Studio, with elevator, near metro M1."
ML-2025-02158,2024-12-26,Porta Garibaldi,850,43,2,1,1,2th,False,unfurnished,autonomous,G,1969.0,M5,70.0,1,student,"One-bedroom, near metro M5."
ML-2025-01962,19/01/2025,NoLo,900,35,2,1,1,8th,True,furnished,heat pump,A,2007.0,M1,190.0,3,4+4,"Studio, with elevator, near metro M1."
ML-2025-00095,2024-11-22,Affori,800,55,2,1,1,2th,True,furnished,central,G,1914.0,M3,290.0,1,temporary,"One-bedroom, in historic building, with elevator, near metro M3."
ML-2025-02032,28/03/2025,Bocconi,2050,90,5,4,2,4,True,unfurnished,central,G,1953.0,M3,310.0,2,4+4,"Apartment, with elevator, near metro M3."
ML-2025-00986,01/03/2025,Città Studi,450,20,1,1,1,1st,False,furn.,heat pump,F,,M2,80.0,3,3+2,"Studio, in historic building, near metro M2."
ML-2025-01071,2024-11-09,Isola,2150,79,3,2,1,7,True,furnished,central,D,2003.0,M5,180.0,2,3+2,"Two-bedroom, with elevator, near metro M5."
ML-2025-01404,2024-10-11,De Angeli,2200,145,4,3,2,2,False,unfurnished,central,,1959.0,M1,140.0,3,4+4,"Large apartment, near metro M1."
ML-2025-01487,2024-12-27,Tortona,1200,57,2,1,1,1,True,furnished,auto.,D,2005.0,M2,60.0,1,temporary,"One-bedroom, with elevator, near metro M2."
ML-2025-02400,30/01/2025,Bicocca,€ 850,47 sqm,2,1,1,7th,True,partly furnished,autonomous,F,1984.0,M5,,2,4+4,"One-bedroom, with elevator, near metro M5."
ML-2025-01635,2025-03-17,Corvetto,600,45,2,1,1,8th,True,unfurnished,autonomous,B,2010.0,M3,80.0,2,4+4,"One-bedroom, with elevator, near metro M3."
ML-2025-01863,21/12/2024,Magenta,€ 1200,51 sqm,2,1,1,2th,False,furnished,autonomous,G,1912.0,M1,,2,4+4,"One-bedroom, in historic building, near metro M1."
ML-2025-01214,30/03/2025,Affori,750,49,2,2,1,1st,True,furnished,Heat pump,D,1994.0,M3,240.0,1,student,"One-bedroom, with elevator, near metro M3."
ML-2025-00610,27/02/2025,Lambrate,650,37,2,1,1,5,True,furnished,central,C,2012.0,M2,50.0,3,4+4,"Studio, recently built, with elevator, near metro M2."
ML-2025-01648,2024-12-06,Greco,800,56,2,1,1,1,True,partly furnished,autonomous,E,2004.0,M1,120.0,1,student,
